103+11552,34058,34054,38940,34359
103+11881,38245,153540,38007,53539
103+13040,52337,103142,52312
103P13730,121299
103P13732,121240,121241
103+13049,103299,103300,3301,103282,103286,104054,2012330,2012332,51442,104200,104201,100058,103786
103N05976,114756,122874
103N05977,114371,114667
103P13793,23608
103N09813,123844,126073
103P09852,124769,124768,124767,124766,125942
103P05555,39118
103-15518,106359
103-15519,150035
103P12484,34286,139387,34287
103P12487,102345,104644
103-11608,153702,139279,39278,53837
103-11609,39114,39054,39053,53943,53704,153702
103P12482,153777
103-11359,127523,127524,127526,27529
103-11356,140596,53725
103-11357,138993,138994,34014,40552,40551,38498,40550,34013
103-11354,53653
103-11355,53725,39263,40746
103-11352,53772
103-11353,53653,34291,53772
103-11350,53798,53642,38843
103-11351,53772,139389,53779,53798
103-07788,103956,101438,101434,103954,103955,103950,103952
103-07789,103376,3377,3378,3957,102819,102822
103P07821,127063,126966
103-07780,24833,124832,126681
103-07786,119325,119377,119220
103-07787,118594,118595
103N04849,148440
103-07785,11743,111511,48931
103P12607,138496,140749,34627
103P11592,127441,29596
103N07335,49790
103P12604,107605
103+12319,136757,135106,52435,33089,33090,52752,31732,130023,31733,31734,131736,131737,31738,31739
103+12310,52312,103143,51463
103+16340,52871
103+12315,25510,51178
103+16347,31876,32525
103+12317,107552,101450,103201
103+16345,130596
103-07431,107964,107903,107915
103-07432,107898,7899,107828,107829,107830,7840
103-07433,107869,107890,107872,107820,107896,107842
103-07434,107634,107585
103-07435,107747,107746,107575,22839,122837
103-07436,107642,107766,107655,107747
103+11964,134706,37067,37068,140200,53509,137156
103-12951,130058,130074,33008
103-07439,109215,108584,8577,108636,2011142,2011141,108825,109030,107656
103-12952,32344,32436,132343,152814
103-12955,107019,115852
103-12954,115741,106992,106967
103N12845,106610
103P11779,48686
103P11778,31546
103P11776,31942
103P11773,38788,47817
103-07273,122984,49696,115862
103-12359,51458,51461,103144,51462
103-10001,128222,127436,29338,129347,29345
103-10000,127432,129026,2016310,2016311
103-10003,127441,127438,129344,129799
103-10002,49475,149396
103N12708,101379,151409
103-10007,149571,27850,49362,127852
103-10006,27856
103N07304,19289
103-05625,33163,32857,148675,130089
103-04208,33893,133894
103-04206,33412,34815,138580,134428
103-04204,133361
103-04205,138561,40424,140423,34438,39676,134436,34437,134431
103-04202,133898,33899
103-04203,134442
103-04200,33903
103-04201,33899,133900,33901,133902,133797
103-12351,136622
103N05674,28900,128899,128897,127776
103N09744,134526,134525,137369
103-13927,53369,36163,34541,33704,133705,133706
103P09689,33239
103+04304,35826,135825,36521
103-13920,22909,12430,112384,12383,12230,112382
103P09682,140268
103P09681,36197,36196,34206
103P09684,36147,140256,40257,36146
103+11349,33741
103+11345,138346,37759,138349,135324,2017710,2017712,135698
103-09620,138978,39740,138818,138944
103+11343,136613,153231
103+11342,37821,34661,34879,35441,36176,36175,36174,135440,39868,37651,37658,53302,136613
103+11341,139089,33371,40016,134660,34661,37821,37822
103+11340,133751,139353,53891
103P05213,29989,133106,130999
103P13847,122792,122811
103+13346,51675,101702,103524
103+04306,35003,37810,137811
103P11412,29839
103-05551,33745
103-05550,34380,53882
103N11618,149532
103N11619,128978
103-05555,40446,39118
103-05554,139094,38699,39100,139101,40446
103N11612,52653
103N11610,39116,139115,39114
103N11616,149550
103N11617,128843,127587,29189
103N11940,126222
103N11948,150643
103+04389,6218,23236
103+04388,7250
103+04381,4029,3863
103+04380,5661
103+04383,3843,103830
103+04382,104100,3841
103+04385,4154,148432
103+04384,48544,104192,104156
103+04387,7235,48463,48464,48468
103+04386,48457,7241,5734,48460,23177
103P07591,20334,20333,120240
103P07594,119117,119114
103P07599,118807,118698
103-12470,126673,126674,48540,114980,150585,114989
103+09739,39767,39761,39757,36025,133996,136797,36026,136798,36027
103+09738,39770,139769,39767
103+09737,39797,35185,135184,35183,35182,35181,39794,39786
103+09736,39822,35188,53180,3017623,3017621,39797
103+09735,39822,39813
103+09734,39823,35188,39822
103+09733,35194,35193
103+09732,39832
103+09731,35626,36367,37212
103+09730,133631,33630,39229,39230,139232,139234,33628,35032
103N09684,37196,35112,40257,134919
103P07047,11561,111761
103P07044,3588,103370,22882
103P07042,137916,133699,133698
103N09681,34206,36196,36197
103N09682,140272
103P07041,136736
103N09689,33239
103P07048,113075,113118
103+05382,2013521,2013520,52194,101938,102327
103-16102,114450,106308
103+05380,101956,101957
103+05381,152214,101956
103+05386,106784,106789,115029,115031,106793,105885,106775,115955,115950,115948,115937,115932,123023,148408,15028,115921
103+05387,114894
103+05385,106698,105816,106211,123000,101894
103N04787,105002,2748
103-11737,140025,40626,153623,53662,33386
103P09999,129892,127431
103P09996,28496
103-16106,114529
103P09994,28495,128498,42079
103P09993,28495,128498,42079
103N12942,52404,33307
103-16105,114516
103+13691,100810,4213,4217
103+13697,11724,110953,110932,2010930,2010932,110982,110980,110976,11448
103+13696,109088,111377,111721,11722
103+05430,105374,151909,100658
103+13699,110332,110516,3011020,3011021,10506,110400,110404
103+13698,11448,110970,110968,110965,110961
103P13504,114787,150071
103-09868,142273,153981,126609,126637,126638,51290
103-07333,115741,106992,106967,106950,6942,3014921,3014920,105783
103-07332,5796,23215,23216
103-07331,6641,23213,47761,7258,123227,115039,23215,23216
103-07330,23220,106212,48936,106920
103N12490,103628,100035
103-07335,49754,149778,49790
103-07334,123059,106999,106993,106984,105896,106990,3013931,3013932,15737,123142,105779
103N04412,48529,15204
103N04413,48521,48523,50341
103N04410,26201,25557,126198
103N04144,147779,22182,121171
103-12727,117838,117846,117899,48367
103N04414,48518,48521
103N04147,24301
103-12098,51613,105160
103P11901,22919
103N04418,107113,6418,148515
103N04419,48500,5951
103P11905,108035
103N09713,31969,130403,30404
103+05830,36171,36170,35437,36169,134986
103+05831,37290,138028,37291
103-17020,120621,20854,120853,120626,119401
103+05839,107658,7773
103N07822,127068,127942
103+07657,118441,20335,120460,18407,118423,18428,18451,18466
103N07821,126966
103-12893,47783,101214,103628
103N12448,133702,36380,53095
103-12896,52666,31281,36529
103-12897,52528,2016912,2016910,52666
103-12542,150678,151234,50852
103-12541,125561,24537,123526
103-12549,51498,151738,51510,101743,1739,101734
103P04816,2015,103432
103P04817,102020
103P04818,2017
103P04819,103433,101993,3434,103435,148372
103+12078,52031,105469,105471,105472,103424,105475,105476,103425,105564,105560,2012910,2012913
103+12079,51919
103N12446,52590
103N13729,119518,119930,119870
103N13725,125380,125382,26286,25383,25384,25387
103N13727,126042,126150,151313,125007
103N04440,127045,127042,27041,127040,27039
103N13722,126124
103N13723,23863,150670,150671,23472,25662
103N11371,32322,32323,130844
103N11370,52560,130890
103N11373,31222,52788
103N11375,132044,47807
103N11374,32045,32940,132046,32047
103N11377,132142
103N11376,32040,32143,132043
103N11379,52803
103N11378,147804
103-14006,28240,129428,129430,129017,127802,129018,129019,29020,2016420,2016421,127638,27011,49371,149329,27009,129349,127008,27007
103P11017,100440,103356,100512
103P11014,152183
103P11015,100046,100815,102022,102023
103-11019,101929,101932
103-11018,101932,151831
103P12295,103981
103P12297,111531,111470
103P12299,11999,112004
103-11015,100435,52039,102026,102025,52179,102023
103-11014,100046,152183
103-11017,101820,3013011,3013012,151892,100440,103356
103-11016,100440,100439,103355,100435
103+11578,53473,39699,39697,139696
103+11579,35083,36298,37016,37015,36428,35669
103+07407,114015,114010,114002,113895,113852,113658
103+07406,114015
103+07405,111869,112480
103+07409,113589,13500,113440,113321,119120
103+07408,14095
103+11575,136935,135101,135471,135470
103+11576,135469,35468,136771,135094,36931,40309,136927
103+11577,35796,40308,153463,36924,37233
103+13566,123178,105733,123153,106216,115433
103-12737,104480,105255,4981,104839,4841,4380,105265,105281
103+04269,48486
103+11755,32515,32381
103+11756,152631,52652,32380
103+11757,31389,29988
103+11750,35977,35606,137526,40518
103+11751,137871,53088,53085,39786
103+11752,39794,35181,35182,35183,135184,35185,39797,3017621,3017620,139677,53572,137830
103+11753,38375,37341,37342,137344
103P07693,20425,120426
103P05475,105960,50170
103P07691,119365,119325
103P07690,119351,19404
103P07699,20975
103N16807,34312
103N16808,53875,53651
103-04195,133910,33911,134822
103N12136,26989,127888,26990
103N12137,127463
103P15864,112358,12389
103P15869,12592,112310
103-05948,126975,127072,27089,126993,26994
103-05949,26978,126977,26976
103-05946,127076,28720
103-05947,127074,42009,27947,127076
103-05944,26997,126999,27001
103-05945,28720,26995,127890,149456
103-05942,130678,130827
103-05943,129421,29422,31218,31108,131109
103-05940,30290,31076
103-05941,130427,32957,30830,130831,30290
103-13711,100958,104065
103-13712,567,2012011,2012010,100958
103-13713,101547,101548
103P16105,114516
103-13719,102034,5505,105376,100666,449,455,103321,151803,102773,151949
103P16106,114516,114529
103-16218,3017721,3017722,34462,53253,35342,37050,52904,140708
103P04258,103338
103P04253,153922
103P04250,33507,153922
103-06948,16200
103P04254,153922,47797
103+05449,134320
103+05448,53625,53725
103P15846,7960
103+05447,53625
103P15849,107819
103+15987,118078,2011630,2011631,119497,119739,19917,119665
103+15983,117852,117857,117887
103+15982,118268,118370
103+15989,118181,119621
103+15988,119638,119637
103P07362,125963,125017
103+14051,107772
103+14053,106807,106298,123053
103+14055,152627,52714
103+10007,126852
103+10005,127441,127417,127421,128865
103+10004,129799,129344,127438,127441
103+10003,149396,49475
103+10001,2016311,2016310,129026,127432
103+10000,127431,129026
103P07367,150970
103N13262,105883,106602
103+10008,127849,127848
103N09393,148853
103P10999,102409,100592
103P10990,100378,102242
103P10992,5566
103N11051,125638,125199
103P12848,6019
103N04318,135034,36438,136439
103N04315,34831,34819,136440
103N04314,36441,136442,36443
103N04317,135692,34676,34521,34831
103N04316,53376
103N04311,33557
103N04310,33559,133560,33561
103N04313,140524,36447,133994,136448,34039,135629
103-16098,114159
103-16094,115234,2014812,2014811,150314,114453
103-16095,114693,50338
103-16097,114256
103-16090,2011410,2011412,121368,121509
103-16092,115238,121423,121219
103-16093,115238
103+16986,1053
103+16987,1053,1690,101334
103+16983,101401,101449,100401
103N05402,102853,5089
103N05403,2851,2852,102853
103N05400,104542
103N05401,2860,102861
103N05406,52359,103249
103N05952,49453
103P09835,24800,24801
103P09833,150636
103+13209,49353,129672
103-12397,4221,107320,107321,123402,107323,101788
103+13201,150439,115792
103-12399,50606,50872,50611,126677
103+13204,51528,51388,2011821,2011820,4889
103+13205,4889,100761
103-11374,47807,132941,32045
103-11375,132043,30382
103-11376,132142,32040
103+16188,39192,39193
103+16189,39081
103-11372,52788,152627
103-11373,32047,31313,31222
103+16186,33580
103+16187,34518
103-11378,52803,32716,47804
103-11379,52748,32493,52672,131060,32719,31103
103+16182,40468,139353
103N16218,37258
103N09898,148372,122932,106610
103-13731,121240,121567,21345,121251,21502,121509
103P13011,128062
103P11571,127792,127791,127789
103P11575,32210,35504
103P11574,31654,31651,31734,31733,130023,31732,52752,33090,133176,133177,132223,32222,132221,132220,135526,36243,135525,135471,135101
103P11576,136927,36926
103P11579,136517
103P11578,139696,39692
103+13066,149415,149418,49419
103+13067,129151,3016221,3016222,127509
103+13060,107160,105878,2014022,2014020,106481,106485
103+13061,107155,106481,49655,106646,122960,115149,105742,148388,115904
103+13062,122953,105740,106525,3014012,3014010
103+16361,132374,132375
103+16362,132375,32376,32508
103+16365,131405,31430
103+16367,31430,31351,30286
103+12335,149418,129151,127822,127817,129148
103+12334,128354,127404,49566,149437
103+12333,128355
103+12331,151486,51692,151419,151564,51537,100796
103-12978,103991,3011842,3011841,100030,101321
103P11715,40020
103P11711,129320
103P11710,142018
103P11719,34000,34001,39285,39286,134002,34003,40430,40431,34004
103P16929,138049,38048
103P16298,137087
103-16778,113474,149102,113681
103P16294,137624,134209,35601
103P16926,40088,37380,42051
103-10027,149496,29081,128830
103-10026,49507,128086,128175,128083,127374
103-10025,127374,129746,129744,129741
103N07493,11989,112486
103N07360,51278,26205
103-10021,128483,149455,129514
103N07362,125017,125963
103N04940,33867,133608
103N04941,133577,33867
103N07499,112523
103-10028,129078,127336,127540
103-04225,33350
103-04226,126926,126927,127095
103-04227,129676,128797,28805
103-04220,131472,31471
103-04221,31477
103-04222,31481
103-04223,131484
103-04228,29215,126924
103-04229,126923
103-11275,142018,142022,142020
103+07362,151285
103+07363,125017,24422
103+07360,26205
103+07361,51278,125523,125963
103+07366,50745,125014,150920,150971
103+07367,150971,151311
103+07364,51054,50911
103-16774,49090,107433
103+11321,53416,140171
103+11320,35839,37748,3017720,3017721,35291,35916,134893,35292,35917,135918,35919
103+11322,37920,40172,40173,40174,53417
103-16776,111794,111793,147799,100203,23463,123428
103+11329,49433,127254
103+11328,126772,28005,128006,127247
103+13388,102832,48918,103886
103-04376,26814
103-04374,27964,127962,128644
103-04375,26813,27597
103P11471,138088,138087
103-04373,128644,26089
103-04480,48404,15919,115920
103-04481,48398,48400
103-04483,48393,48395
103-04484,48391
103-04485,48387
103-04488,1976,122939,15899
103-04489,101899
103-04371,26089,26138
103N13453,106453,107151,106467
103P05630,51982,103319,100698,102776,51979
103N13455,151826
103N13458,123794,124452,124451,24599,24600,123855,24209,126261,126260
103-05577,138439,38440,38443,53297,138444,38445,53264,138447,134551,134549
103-05575,36502
103-05574,137689,137690,136893,137691,36894
103-05573,137691,136893,137690,137689,37748,3017720,3017723,36898,35273,35885,35881,39937,53012,53143,35772
103N11635,32588,32587
103-05571,130057,130959,130960,30377
103-05570,30379,130381,130965,30969
103-13944,49739
103-13941,32929,32379,31386,132535,32560,132559,32956,32955,130827
103-13943,23035,115350,106134
103-05578,35771
103-16359,52741,130176,131900
103+04813,51882,101824
103+04812,151786,51882
103+04817,103432,101830,102020
103+04819,2017,103433
103+04818,102020,2017
103N13182,149885,103197
103N13183,106030,152265,102513,4150,102509,4152,104184,103196
103-11811,53740,53741,33421
103-11810,33423,33424,33425,133428,139011
103-11813,52654,130496,32368
103P12124,51307,125956
103P12123,51262,125260
103-11814,52654
103-11817,153845,34536,34535
103-11816,34450,34530,153898
103-11819,37169,39937,53012,53143
103-05684,5240,4950
103-05681,101468,5121
103-05680,100461,102923,105125,102617,102616,102615
103-05683,101144,105216,105222,105221
103-05682,51430,101468
103+05630,102097,51982
103+05631,102776,101591,1136,1582,101604,103320,100814,101390,2012611,2012610
103-04116,4907,105115
103-04117,103986
103-04114,105138
103+09755,38245,38242,138241
103+09754,135690,35073,138250,38245
103+09757,140272,53420,36669
103+09756,138239,138238
103+09753,40786,135072
103+09752,34727,35664,35663,40786
103P07064,106359,150015
103P07065,32382
103+09759,39842,39841,39838,138184
103+09758,36669,140099,40100,39845,139844,39842
103P07062,37370,137371,140529,40530,40531
103-04113,104885,105060
103-13369,103197,103196,104184,4152,102509,4150,102513,104182,52262,101791,115581,115428,115429,49976
103-13368,106027,2013710,2013712,115620,115619
103+04237,141997,133481,33451
103-13367,150102,150107,106123,150131
103-13366,150131,106853,106850
103+09359,23466,121321,121317
103+15516,105076,102667,102668,102669,102673
103+15517,2860,101375
103+04238,34751,33452,154280,37835
103+15519,150015,49972
103+16116,50250,123327
103+10279,126068
103+16119,150150
103-04455,100367
103P13528,101304,101305,5083
103+12165,100958,51729
103P13520,10831,111568,111361
103P13521,100035
103P13523,129237,129238,129262
103P13524,127172,129054,129055,129834,129056,128580,127350
103-04454,388
103-12708,51763,151754
103-09842,124153,3015613,3015611,151059
103-09841,125174,125173,125171
103-09840,26685
103-09847,150670,123748,126483
103-09846,125247,123749,123750,123751,126481
103-09845,26482,124430,126437,126435,126216,51020,51031
103-09844,51031,24424,24422
103N04430,125237,23738,125946
103N04431,125686,25149
103N15934,13050
103-12704,104713,104710,52143
103N04435,124603,24602,126128,124601,24600
103N04436,26131,124604
103-12707,101379,104934,2862,102864,105086,2865,102866,5083,104644,104714,104713,2013330,2013331
103P05831,37291,38029
103P05830,135436,136133
103N04125,47746
103N04122,103601,4094
103N04123,47746,3594,2569,2570,103620,3626,3624,2572,3615
103N04120,103982
103N04121,4094,104089,4090
103P05839,7773,7771,107646,107645
103P05838,107653,7652,107651,7767,107658
103P11963,37065,136007,37070,37066
103N04128,107390
103N04129,22921,107378,7381
103+05854,133805,33787,39263,33695
103+05855,15952,15607,5989,105993,148935,3013821,3013822,114889,148428
103+05858,106383,106423
103P04780,105299,103478
103P04781,100790,101691
103P04784,5038
103P04785,5038
103P04786,102760,102761
103P04787,102760,102761
103+11469,35532,36247,53035
103-12569,26449
103-12564,125990,125048,124818
103-12565,125777,3016120,3016122,50787
103-12567,24007,2016022,2016020,125924,125238,125926
103-12560,115488,50502
103N11031,115667,149740
103N11035,26119
103P04876,35515
103P04874,35508,35509
103P04875,134274,136231,135512,35513,135514
103P04872,147811,35506
103P04873,35506,34958,34842,34841
103P17060,138944,33979
103P04878,136239,135518,35519,36240,135520
103P04879,135522,135524,135525
103P11388,33768,36879,36166
103P11382,52693
103P11386,39734,39731
103P11387,33766,139727
103P11384,31891,31892
103-16288,153466,40079,53325
103P05977,114667
103-16282,31161
103-16285,39849,37072
103-16284,37072,34677
103-16287,53325,53205,137477
103N11355,139509
103P09372,7917,107816,107960,148680,48679,107911,148651
103N07800,128907,28905
103P09373,148684,48682,107960,148680,48679,107911,107956
103-14022,3015911,3015912,124261,125095,124262,24505
103-14021,26003,126002,51262
103-14020,51262,125614
103-14027,108201,108202,108203,108285,108303
103-14026,49299,108280,8252,108253,3010912,3010910,8336
103-14025,107432,7481,107440,47784
103-14029,124134,126402,123737
103P09371,107970,107968,7923,7924,107956,148651
103+16799,51653,104219,6107
103P06011,35306,35307,52957
103N04220,33009,130013
103-11037,51149,124303
103-11034,26119,125682,115735
103+16795,105897,106841,123211,115572,115419
103+16794,106830,106077,106088,105897
103+16797,105897,50108
103N04223,131484,131483,32903,31482,31481
103+11518,35611,52917,39958,35610
103+11519,37321,35609,153523,53317
103+11516,53924,53901,34593,33755
103+11514,53743,34576,34578,34583,133847
103+11515,34584,139500
103+11512,53626,138808,53668,53680,38940
103+11513,53679,53743
103+04486,105742,148388
103+04487,148384
103+04484,115912
103+04485,148392
103+04483,48399,115288,15666,148401
103+04481,123014,148403,106698,115513,123009,115918,123011
103+04489,148382,22938,1969
103P09783,126558,26559,26240
103P13892,4791,104608
103P13893,14304
103P09787,124559,25265,25264,26398,24564
103P09786,125999,124731,123517
103P09784,124002,24741,24001
103N07772,122403
103N07773,122248,122271,122272,122273
103-15486,38795
103-15487,23690,126528,126527,26522,123627,23629,24359
103+07283,115173,49664
103P04627,120351
103P04626,120355,120352,120351
103+16802,115621,150179
103-13880,151992,104449,51991,151990,104446,104409
103N16359,131900,132749,30036
103+12287,5052
103P04623,127359,128853,129190
103N16356,152422
103N16821,35411
103N16354,130283
103N16355,30804
103N12119,124679,126428
103N12116,25808,125807,124389
103N12117,125843,125124
103+04159,128368,54273,128369,129569,28601
103+04150,48886
103+04152,124268
103+04153,124268
103+04154,29457,129854
103+04155,129854,129853
103+04156,129561,128406,128407,129851,129850
103-05742,132888
103-05743,33071,132689,130815
103-05744,32138
103-05745,32060,132887,32140,32139,130338
103-05746,32058
103-05963,110905
103-13080,107736,7770,7461
103-13081,108091,107415,107418,3010110,3010112,107736
103-13082,9267,9129,9131
103-05968,11716
103-05969,111256,111260,11241,111472,111881,112158,112162,112163
103-13086,124760,125102,25666,125667
103N11557,33556,153689
103+07821,127858,127859,27862,126964,27875,128427
103+07820,148368,127317,27923,127922,128224,127448,128225,128226,27446,27857,127858
103+07822,127063,128427,149602,127942
103-13779,114302,150553
103P04270,48502,7277,48511,22857,118343,113225
103P04271,118282,118294,118214,118396,118324,18328,18284,18283
103P04272,113220,13128,11778
103P04273,11778,111570,111780
103P04274,111478
103P04275,111478,11764,11690,111789,111790
103P04277,109136
103P04278,109260
103P04279,109158,109161
103P07371,7900
103N04228,126924,129676,27567
103+05469,115761,115844
103+05468,123075,115784,115684
103+05467,115684
103+05466,115684,115810
103P13516,101957,101947,101926
103+10069,111556,110552,111529,112849,112817,12812,3010613,3010611,112956,113183,112921,113087,13107,3010012,3010010,118224,118325,118324,118396,118214
103+10068,127852,49362,27850,28868
103+14038,149407,127611,128709
103+14039,126830,129088,2016320,2016321,128209
103+14034,106830,50144,150174
103+10066,119402,20622,120834,120687,120621
103+10061,128670,129750,49604
103+14033,52362,50094,105891,106076,106075,106830
103+14030,123737,126402,124134,126404
103+10062,49604,129753,129755
103N07249,150534
103N13249,114148,50572
103N13246,113221,113220,13222
103P05334,132273,32772,132773,32774
103N16968,5089,2860
103N12640,128369,54273
103P14049,51877
103-05421,126380,150857
103N07717,126065,126063,26061,2015810,2015812
103-05352,152183,105469,102202,105544
103N07710,122537,122524
103P10978,104655,102361,102362,104656
103P05335,130127,32776,132777
103-05423,2012811,2012810,100501,151824
103N04331,47748,37793,37792
103N04330,137791,37790
103N07712,122541
103N04339,118123
103-16072,122284,22279
103-16070,50608,122788,122816,122792,122811,2011221,2011222,122553
103-16077,150542,150539
103-16074,114274,114414
103-16075,114274
103-16079,150528,50510
103P13779,150553
103P09819,123142,107070
103P09818,115741,123142
103P09813,23777,24488
103P09812,26109,126068
103P09811,148581,26085
103P09810,124860,126090,48582
103P09815,114886,114896
103P09814,6006,148428
103N04401,48469
103N04400,48472,48478,7265
103-07305,20678
103+13267,114244,114828,114791,114792,114392
103N04404,131052
103+12131,106510,49997,50016
103+12133,115386,115596,106577
103+12132,50016,50046,50074,106001,107206,115386
103+12134,106577,123262,148482
103+12137,127900,127030
103+12688,11294,111291,111290,22927
103+16168,106073,106670
103N04409,25671
103-12738,51874,51838,151837
103-04388,148477,123224,107249,123210,123226
103P05331,132256
103P07319,113810
103-09989,49476,127144,127142
103P11557,153689,33556
103+13083,9131,9129,9267
103+13080,107339,7340,7549,107548
103+13081,7526,7770,107736
103-07308,122129,22134,122146,22056,121892,2010322,2010320,120846
103+13085,134935,136004,136005,35333
103-12080,51827,104488,104480
103P11559,49364
103+16306,37174,137533,38171,53534
103+12354,53404,35978
103+16304,134680,53475,38174,37537,53390,137536
103+16305,137536,138172
103-10033,129269,128948,129225,129224,48983,148982,29223,129199,28785
103+12350,151594,101225,51652,51653
103+12353,53409,136625,36627,136630,136634,37320
103+12352,36622,134622
103+12359,51430,105221,3011811,3011810,51493,51463,51462
103+12358,104911,102937,1554,2011812,2011811,105221
103+16309,30187,32498,32502,52782
103-07478,109151,108315
103-07479,109105,109152
103-07474,108748,8812,108817,108819,108820,8822,108825
103-09710,31902
103-07470,109207,2011120,2011121,9916
103-07471,108668,108646,8649,8655,108562,108993
103-07472,109125,108662,108665,108668
103N09939,48524
103P05649,102042
103-12910,127121,129738
103+13881,104446,151990,51991,104449,151992
103P11737,53767,33386
103P05644,100099
103N07395,12629,12398
103N16106,114529,114516
103N16105,114516
103N07343,3926,102713,102714
103N07342,104111,103375,103779,103376
103N07340,48770,2638
103-10041,127858,129164,127401,149425
103-10043,127392,128185,28186
103N04929,107399
103N04926,26761,128051,128079,129606
103N04927,28507,127175
103N04924,28082,127199
103N04925,27204,27203,127202
103-11424,138728,138994,138993,138992,39084,39190
103-11426,39000,3010792,3010790,39170,33446
103N16336,132460,130058
103+11659,27961
